ep,step,score,aug_score,exploration_rate
540,119,34.507420872780756,-910.3972132462308,0.01
541,272,246.46047968577517,-2039.7970442830429,0.01
542,121,-83.4537111005393,-1650.2249328761004,0.01
543,175,213.8051199689604,-1293.9411825990144,0.01
544,183,239.63377898493115,-705.8705207770281,0.01
545,319,224.04615735472353,-780.138775506521,0.01
546,297,234.00716482685814,-704.7854534056881,0.01
547,155,283.2436906866434,-342.49582514443955,0.01
548,200,263.001936390159,-778.9852327782651,0.01
549,231,227.97005572924206,-1042.9920943379652,0.01
550,98,-22.265990175071153,-1098.414595940846,0.01
551,756,257.1211464927786,-3047.9883934146483,0.01
552,185,202.77484712415372,-891.9878065097982,0.01
553,248,299.07517346849414,-1236.5213674223974,0.01
554,400,272.39167873846196,-1777.5981368606467,0.01
555,262,278.31917803433,-1113.160924454674,0.01
556,406,234.9016046064746,-1455.1103815074935,0.01
557,484,247.080851779913,-1560.9995826164845,0.01
558,92,-63.3488963028352,-1251.2466605236689,0.01
559,104,-33.302154461052695,-1019.3103300120121,0.01
560,144,269.6017355998517,-311.23389642861355,0.01
561,185,244.79879678831176,-630.8997650501234,0.01
562,379,253.70014572276241,-1319.457887227251,0.01
563,217,238.17249395914143,-1151.105349030982,0.01
564,238,268.14831831352706,-549.070465403726,0.01
565,398,260.6759634458817,-817.6611926212549,0.01
566,104,-19.86152231372418,-883.5808017941515,0.01
567,241,227.3604398647133,-914.2115524753186,0.01
568,298,247.672986351776,-1404.7832611509284,0.01
569,254,259.92470615210516,-1037.5215657674676,0.01
570,94,1.3212043687584156,-712.8533261932554,0.01
571,165,-25.21602919271662,-1496.8429759698215,0.01
572,206,258.3742440828031,-1367.2865531653258,0.01
573,322,260.261468819034,-850.3784649710466,0.01
574,236,225.95606547291823,-911.077279760731,0.01
575,105,5.067016799447643,-920.9316441784821,0.01
576,197,241.50464178218067,-658.0153823465434,0.01
577,245,223.07648017047362,-1031.8513453241953,0.01
578,113,-47.014774961983385,-875.1131507318968,0.01
579,259,253.65016826271844,-1466.7721927292241,0.01
580,209,269.79083930772475,-684.0031406674376,0.01
581,195,217.48284685122016,-1097.4603105366764,0.01
582,83,-67.9950745899331,-719.8089551757649,0.01
583,104,2.5250044744923343,-624.618266787683,0.01
584,99,-33.185848836883906,-1262.4509528662113,0.01
585,224,242.9157936492189,-1460.7395152129982,0.01
586,274,234.62674146867468,-2153.33533067838,0.01
587,427,159.52824626281324,-2952.359733255109,0.01
588,210,217.52187813685111,-819.8558421625576,0.01
589,203,272.54126721363116,-598.4654835069217,0.01
590,705,236.30281360522736,-4399.139807199309,0.01
591,960,186.85971039613588,-2762.6581683681684,0.01
592,232,242.8667918912696,-1074.7852693038444,0.01
593,191,258.5453203635039,-532.8551018487422,0.01
594,127,33.23830315118951,-1012.8721692392384,0.01
595,250,234.4540631395528,-674.4007820467344,0.01
596,277,293.68776080269566,-1024.4410832673198,0.01
597,242,299.25792253404666,-960.0909354426813,0.01
598,206,188.7159414024717,-1334.8143610969476,0.01
599,216,306.0455732606091,-660.604020939235,0.01
600,124,-4.107648447503152,-1289.8201050761832,0.01
601,192,260.41066518193685,-547.0706247389741,0.01
602,240,210.20107658173927,-1309.8084405291443,0.01
603,253,238.5659885362836,-1372.6253901593743,0.01
604,214,255.56245313743116,-566.5325758592686,0.01
605,182,290.3498550121583,-435.4972719542782,0.01
606,291,224.51460537139664,-1684.9655465934195,0.01
607,240,267.75417166641165,-475.70185585383035,0.01
608,172,253.1293934182272,-461.92303222310636,0.01
609,166,267.7920296299512,-336.0703831276384,0.01
610,123,-4.5718144922624475,-734.5958834594762,0.01
611,205,263.9217075965398,-807.4844599534722,0.01
612,253,250.32312027914026,-1191.4714086314007,0.01
613,90,-10.684266370327023,-752.6185499509571,0.01
614,239,207.45894338641386,-1687.8911498404661,0.01
615,235,244.78264978820073,-1077.5800592622302,0.01
616,256,259.1139689388817,-920.1535364690322,0.01
617,203,253.64504149715228,-914.8433495079322,0.01
618,184,250.2804727489534,-720.8010816284973,0.01
619,186,264.7828886652274,-369.6001045055027,0.01
620,264,230.91316924040817,-1633.5885517803797,0.01
621,220,260.329632971328,-815.2892261852747,0.01
622,322,241.17267620308215,-2300.6152656997947,0.01
623,212,254.51422706682575,-814.5654684640646,0.01
624,156,34.073580674574316,-848.2174594735466,0.01
625,173,285.8092201287505,-564.1353465085277,0.01
626,212,218.85671839604885,-1257.8107695218264,0.01
627,486,268.32184324989475,-1957.3357319341176,0.01
628,203,258.03459103077904,-837.9553915347368,0.01
629,131,-19.457449139790768,-1069.5015705048531,0.01
630,163,278.249175531486,-336.8386707503358,0.01
631,180,243.62518050795808,-599.3347576892055,0.01
632,1000,112.24000429432459,-2479.294650076884,0.01
633,246,284.48977655816884,-1085.082889731435,0.01
634,218,264.2541471350544,-934.9770700722152,0.01
635,95,-37.67901862697373,-1166.6240951950253,0.01
636,336,237.4550296061097,-1490.5562859403553,0.01
637,81,-102.48635665098283,-1129.8242849349424,0.01
638,76,-4.523390339167207,-530.535786667027,0.01
639,76,-93.29303245478323,-902.3131490354333,0.01
640,196,291.1777950737005,-726.9554891430469,0.01
641,58,-90.72529769825243,-596.0056400051938,0.01
642,216,238.7736511023023,-594.3431268678332,0.01
643,288,282.52400994409277,-1707.5401846042312,0.01
644,78,-72.7819109211389,-766.5227407092872,0.01
645,293,228.01669534864422,-2411.7281385943243,0.01
646,149,-38.99996271041118,-1618.1315748548216,0.01
647,271,216.65789335599598,-1533.0771889527657,0.01
648,260,239.42844922006975,-1942.138558891091,0.01
649,206,237.33044518406894,-811.1525811113654,0.01
650,319,267.8559548454721,-1283.4964089640926,0.01
651,81,-113.63661009471275,-949.6593163942669,0.01
652,63,-115.85709082151568,-681.9092146628795,0.01
653,117,30.367852689313082,-592.4009482131003,0.01
654,320,211.1376248782455,-2290.1380228525513,0.01
655,200,214.326883916224,-930.4256063295131,0.01
656,63,-64.2963598126032,-592.0621259849815,0.01
657,202,237.80637653231062,-830.3988702467242,0.01
658,190,255.28775432235153,-670.0145076811804,0.01
659,107,-59.93771632694328,-1371.719502411118,0.01
660,223,204.06017578005586,-1448.2983891546367,0.01
661,254,297.1986075939384,-753.9427273312583,0.01
662,194,265.92896055586414,-666.8477813592858,0.01
663,91,48.04587944515745,-726.136697594889,0.01
664,149,289.73976145248173,-297.9397145130789,0.01
665,293,203.513783701769,-2228.840361338967,0.01
666,321,227.35264628254362,-1714.0453283855281,0.01
667,175,289.45557886118127,-396.5548840389765,0.01
668,53,-68.03644745615311,-500.6517207553143,0.01
669,209,301.3004902189948,-1192.8282512236965,0.01
670,542,261.5477508953203,-2439.268481303532,0.01
671,179,288.2599348287085,-382.0051087371786,0.01
672,123,-170.59633312418774,-1487.7469058069184,0.01
673,574,260.38442041867285,-2373.1072751907363,0.01
674,75,-40.28600627037912,-913.7383330747781,0.01
675,399,288.11159579543414,-1106.9019138630224,0.01
676,186,256.3399280518155,-551.440565742165,0.01
677,96,-31.294823731577637,-1192.4706603170396,0.01
678,105,-38.94853223609297,-1423.2970154427976,0.01
679,227,241.59917444450176,-898.3444472271973,0.01
680,204,307.3804991521174,-530.1054474859268,0.01
681,154,283.9869206100427,-357.52397642601716,0.01
682,274,261.09986293490664,-1023.055397537129,0.01
683,71,3.661751549967221,-582.6205094593608,0.01
684,105,-22.723671337543053,-806.3293253024569,0.01
685,118,12.889663351134033,-861.7857240903961,0.01
686,155,246.43585093552343,-489.04901605215787,0.01
687,83,-2.739872889545353,-579.4985353191835,0.01
688,219,277.80928930631273,-821.3952990515122,0.01
689,731,264.05061481695793,-2180.8059905157584,0.01
690,197,304.590439936549,-533.3301866497527,0.01
691,151,3.829340170396449,-1658.8195528841773,0.01
692,105,7.483351034272573,-748.2210295981058,0.01
693,72,29.597393102283405,-547.8218833610499,0.01
694,241,267.78460384044774,-1034.764146016202,0.01
695,170,255.3430054706734,-681.3971877519757,0.01
696,256,258.39502937197244,-888.9714553752083,0.01
697,118,-16.270868533520485,-982.8187841646103,0.01
698,203,253.13934962752103,-1001.8076939832156,0.01
699,168,-17.112782795527323,-1389.7855317616693,0.01
700,86,-8.929850586491995,-773.8391185987618,0.01
701,170,279.27840841234723,-486.37867315032975,0.01
702,176,218.42660882301902,-871.6507711654868,0.01
703,216,278.0400831808296,-1048.6028619464116,0.01
704,174,245.5287011413587,-640.9094041745417,0.01
705,1000,150.67893404655493,-2353.8828101553704,0.01
706,227,261.02114008511893,-770.3022779456865,0.01
707,241,249.66021613431474,-1785.8816573188697,0.01
708,339,219.44241734522126,-1757.2560779859077,0.01
709,584,240.1212821650069,-1774.1783027581282,0.01
710,260,256.72369601944206,-938.5348575483224,0.01
711,178,242.63321527767476,-724.1599979517188,0.01
712,469,236.23878371510457,-1296.2543837196279,0.01
713,348,268.9349635393102,-1348.3126779684012,0.01
714,203,263.0590687651058,-770.6805291638372,0.01
715,474,162.33834420249275,-2913.0052030094676,0.01
716,102,21.96208063127324,-915.291532030461,0.01
717,707,168.5482444923733,-4662.855687147719,0.01
718,127,38.9698397062497,-1096.8637740731456,0.01
719,175,237.25531416693187,-566.5701813819117,0.01
720,206,270.0827898910468,-832.3680120313758,0.01
721,197,225.0987515986041,-961.5093265552,0.01
722,227,263.81408660840503,-1185.3975016141276,0.01
723,249,258.59447962701995,-1764.681161217349,0.01
724,125,26.468562902359764,-996.5048317798341,0.01
725,768,230.32998327395921,-2999.0214256296404,0.01
726,264,255.12293050323177,-1644.0667731568556,0.01
727,200,245.84177801171822,-738.7779052498348,0.01
728,209,268.8209221722052,-1141.604604442794,0.01
729,132,5.7718061187015905,-1296.0680451293756,0.01
730,198,239.29268808467998,-777.588127782654,0.01
731,193,266.4134085562009,-747.1080364517354,0.01
732,207,276.82242942927763,-438.58245151614767,0.01
733,234,248.17919490380945,-1780.3858283582451,0.01
734,224,193.9555218911916,-1270.555901964828,0.01
735,183,289.7312435572977,-479.1509265547488,0.01
736,237,-40.26453443964289,-2011.6295911737107,0.01
737,160,268.52677145419824,-390.2186049897871,0.01
738,241,226.89416335291867,-1656.0419616349802,0.01
739,101,-34.37401286693458,-956.1478728930849,0.01
740,199,247.97730031538532,-682.2894694446694,0.01
741,87,-39.665377080169435,-1205.441586576131,0.01
742,201,269.2764834791699,-1036.6893972539594,0.01
743,189,235.01247149469742,-1008.1957419817679,0.01
744,159,317.67012599597035,-289.3590306267688,0.01
745,172,247.5979517686815,-597.660778804432,0.01
746,412,201.97567460978098,-2233.2146733772997,0.01
747,399,250.57090974798362,-2248.4297432246253,0.01
748,273,245.99350308817682,-2123.271266226073,0.01
749,129,-290.0688417357902,-2227.494383445898,0.01
750,228,260.47484770659634,-1469.8992334072461,0.01
751,315,228.182253934845,-1503.5430701780772,0.01
752,114,-328.38981021187425,-1891.889297645456,0.01
753,302,233.98018627722493,-1030.8891931996523,0.01
754,475,267.2438969025038,-533.0460119714622,0.01
755,234,231.45387119834336,-937.5007510838377,0.01
756,194,275.01558011819276,-840.516803001669,0.01
757,229,267.8996296551783,-1161.6717244627648,0.01
758,156,291.7104183909905,-330.3509418174729,0.01
759,932,217.80258207285402,-1799.4801910004587,0.01
760,193,271.0549152790461,-702.6578825150038,0.01
761,417,196.79567845349828,-3101.4533276502257,0.01
762,328,248.1267285389047,-1861.9253562628157,0.01
763,924,198.10572429666132,-4770.458354553078,0.01
764,279,218.5918094925766,-2233.9674811940454,0.01
765,127,3.74104607140022,-1353.0253827549761,0.01
766,114,55.91192855764862,-998.6706599799471,0.01
767,83,-4.975607162503664,-882.8214356025436,0.01
768,96,-28.931440179557384,-1311.4064013765608,0.01
769,429,179.2049022672511,-2488.0482805245024,0.01
770,202,39.86132532424119,-1669.614854662863,0.01
771,450,278.43883398131237,-2508.4518233812123,0.01
772,84,38.36086859829453,-487.1674276557569,0.01
773,136,-26.66940153537763,-1271.2844097028337,0.01
774,205,274.29005988947875,-1069.749032081293,0.01
775,227,267.19316121858526,-1200.005499476808,0.01
776,234,273.8352297305504,-1016.6318385277434,0.01
777,130,-12.44552418655509,-1685.0807697053142,0.01
778,573,203.4063277035488,-1587.4801462257285,0.01
779,219,276.2613620953915,-659.4918243038426,0.01
780,186,271.58772708046,-808.7994919215441,0.01
781,114,-157.1120392464875,-1502.9971977443267,0.01
782,206,257.91749952493,-1079.9806659143267,0.01
783,273,220.31210124793594,-808.7494239786338,0.01
784,220,240.66462494095714,-1439.9515496973138,0.01
785,181,279.73521166650943,-417.72646606733565,0.01
786,187,196.67805407516477,-944.4885482607051,0.01
787,329,247.4086776915807,-1048.4368525337966,0.01
788,82,-59.59819391210302,-900.7276201791005,0.01
789,172,241.02731191482968,-509.6470064251952,0.01
790,201,227.53749101537997,-1246.2350300827634,0.01
791,84,36.327500594988834,-550.1101036478299,0.01
792,312,239.420825751963,-818.2895553307617,0.01
793,225,279.4652247176824,-1064.2295631283698,0.01
794,321,279.7187896608841,-1410.9121051942454,0.01
795,237,241.1513107626027,-885.0841906485351,0.01
796,126,21.060574474887844,-1108.4774284985342,0.01
797,214,250.06148692156168,-935.2111344884052,0.01
798,207,242.01110024629142,-817.8175372218526,0.01
799,170,264.7363173874014,-635.764915090435,0.01
800,186,235.8571698589892,-650.7596573503745,0.01
801,259,232.66543954776012,-1040.0392329885858,0.01
802,167,251.596357331193,-572.8623053291333,0.01
803,78,21.903060372361267,-602.1310433508813,0.01
804,329,257.46584422669423,-1828.7564785148286,0.01
805,108,-0.7584270865230138,-1123.2818493929265,0.01
806,227,209.64375462793248,-1236.2029386550143,0.01
807,192,269.80309358126624,-766.8376310813915,0.01
808,201,264.78769509370653,-850.0777837981728,0.01
809,188,236.5698342468262,-631.3338008266273,0.01
810,118,15.85965038469078,-983.0337179904462,0.01
811,258,259.41977898671723,-1446.9853901552258,0.01
812,124,21.897429054221007,-1090.2210586414762,0.01
813,435,216.6673545848261,-2873.1679861686653,0.01
814,237,228.82960568414074,-1224.0147407143465,0.01
815,362,60.56088337975979,-2588.9884949631664,0.01
816,219,258.4526193923102,-845.3956220447708,0.01
817,82,-109.2065459473847,-792.8196698597487,0.01
818,228,285.857173305533,-1155.7780433490802,0.01
819,110,11.696813914696747,-1173.2156645341258,0.01
820,265,226.2026323703746,-1296.9492318557188,0.01
821,382,223.9693160127182,-2751.606541466408,0.01
822,114,-23.235402392873667,-1497.8043388544565,0.01
823,97,-9.42978066161588,-724.7337082395313,0.01
824,224,269.0702695857727,-816.5780766958226,0.01
825,233,260.16901738733816,-734.7760307279945,0.01
826,389,230.7875925674771,-2306.647433285855,0.01
827,242,242.05327501944532,-519.1208880765563,0.01
828,240,269.1276196814641,-1192.0067769225648,0.01
829,250,-3.5502342437903422,-1446.8682814669373,0.01
830,161,278.07144712986275,-545.5620535185667,0.01
831,224,289.25260206390874,-750.6677182234389,0.01
832,255,198.84406315944284,-1310.9511233089563,0.01
833,411,247.07123591796292,-1955.707457782712,0.01
834,385,236.76365191074945,-1233.104822352016,0.01
835,410,196.84635911708426,-3483.5894980876296,0.01
836,290,199.80471381980283,-2334.1557703271505,0.01
837,95,-28.532022333525518,-1028.8337596345768,0.01
838,232,261.6832166942625,-668.5651997182431,0.01
839,229,257.1280438739698,-1383.587445322621,0.01
840,238,252.24130496529818,-1355.546413982213,0.01
841,207,-13.391748101308323,-1425.0238811559714,0.01
842,174,27.082999865565156,-989.7006421023578,0.01
843,199,282.20831450769816,-453.17056972653506,0.01
844,258,266.65657559911176,-1426.8821005438126,0.01
845,299,-42.95657315357829,-1900.6868578040408,0.01
846,134,-105.57204027220872,-1479.7887679238638,0.01
847,160,254.38070176846605,-505.2958068332673,0.01
848,131,-81.95611368533308,-1987.026542272829,0.01
849,222,288.72773673680507,-752.1269094338236,0.01
850,89,25.152434984577056,-696.2165135998451,0.01
851,233,271.9337264791458,-512.4419472666644,0.01
852,145,-1.751620636534085,-1979.3512800310064,0.01
853,184,259.79419069167886,-649.4532110482427,0.01
854,193,310.8720848055988,-621.4504774821377,0.01
855,94,-25.843301301028447,-1270.1236744198454,0.01
856,164,-141.753250312774,-1947.4775500770352,0.01
857,766,188.8457529179376,-5256.471498722432,0.01
858,183,260.8702838893626,-655.3592571178339,0.01
859,1000,129.3772745895125,-2178.6947441770326,0.01
860,250,261.0928118700965,-1047.645461326698,0.01
861,225,295.82545988666647,-1002.7836446254757,0.01
862,335,231.9963669143387,-1730.1141853006798,0.01
863,160,238.6736537351505,-723.1619072707135,0.01
864,244,248.45036400547937,-1085.0886043713367,0.01
865,176,239.26353747050615,-666.4558290524656,0.01
866,176,241.84352849258087,-786.6675967385806,0.01
867,145,-6.3500733073375955,-1500.8359141792673,0.01
868,265,258.67384015609935,-1540.062562636757,0.01
869,124,11.794915162713608,-1390.2518029271278,0.01
870,356,262.79788480076866,-947.0468521185624,0.01
871,206,225.79968025897702,-771.9947770209834,0.01
872,211,260.10869751376504,-1009.0069967376123,0.01
873,188,205.55198165997908,-1097.7692739577956,0.01
874,214,229.33592435267033,-663.2408556138039,0.01
875,229,233.5370683088177,-1213.7653495580673,0.01
876,192,220.64648543335642,-1310.2376357574,0.01
877,183,234.00572138138892,-666.6233885299986,0.01
878,261,239.70552479208948,-902.1438294899326,0.01
879,282,267.17024425463876,-1214.1492866729368,0.01
880,133,-57.96754912828594,-1534.8141219083354,0.01
881,277,200.84234284402115,-1275.059595346195,0.01
882,199,264.2588499505145,-661.5747043330837,0.01
883,115,9.664180270459426,-791.546472752403,0.01
884,93,-52.875106429330685,-934.7438049284956,0.01
885,80,-30.20272190984427,-610.1352534019303,0.01
886,214,-17.350268649810346,-1528.6543549859775,0.01
887,272,273.2243682177975,-921.7818190283834,0.01
888,206,224.46482315282464,-1907.3635603245773,0.01
889,194,229.83573382606633,-864.6750151843033,0.01
890,246,249.4834430788355,-933.128923908105,0.01
891,160,240.46335784856387,-562.3936869245535,0.01
892,224,259.59061937407955,-487.5715110395562,0.01
893,194,242.52017270516566,-967.9918449490888,0.01
894,164,238.07744640294484,-690.2215535180072,0.01
895,204,242.60533389294318,-655.0325717544097,0.01
896,108,45.39250190574904,-838.1658781567102,0.01
897,377,181.6394800626145,-2793.591059652067,0.01
898,316,194.82615427721447,-2027.2834508548108,0.01
899,302,272.04663166721355,-1375.0023620546235,0.01
900,180,256.0900913164812,-483.2955838496413,0.01
901,530,232.74528349485036,-2456.3502385517,0.01
902,73,39.27905963553877,-493.335227812111,0.01
903,282,268.8676381540425,-1667.3216382450469,0.01
904,211,241.17604578673792,-1061.232724240367,0.01
905,207,240.53474550802457,-548.4406843973785,0.01
906,242,268.5719670155395,-926.402519862369,0.01
907,256,284.49279377544644,-1075.0391856946007,0.01
908,159,278.56458174135776,-367.82934508855686,0.01
909,201,278.128086578417,-891.7024124517596,0.01
910,318,248.7143527669004,-1805.9623538959656,0.01
911,155,262.9110059019496,-408.37805123596064,0.01
912,261,228.25228463558656,-1064.7129732493484,0.01
913,220,228.3356786358006,-1268.4799865631537,0.01
914,253,240.9672575684267,-1208.047037476626,0.01
915,218,272.9116483448299,-1126.5924715673318,0.01
916,252,189.22923372493182,-1382.5376925953376,0.01
917,404,222.64772554172205,-1461.6782982576437,0.01
918,196,259.306911038781,-686.9931187996768,0.01
919,159,277.89863523638337,-356.9680875438964,0.01
920,348,237.47359337882222,-1707.715570035938,0.01
921,202,208.65257932127895,-1031.2439572261787,0.01
922,207,260.46368096391143,-563.3695902301044,0.01
923,242,283.6651759321519,-1029.8362084994687,0.01
924,120,-10.186991279557375,-1421.8427601434148,0.01
925,177,242.56649330320178,-625.8715045061764,0.01
926,123,48.32842017568615,-691.0036266194846,0.01
927,364,283.9488157385483,-1574.5010324084435,0.01
928,249,219.056231370624,-979.9100424414864,0.01
929,208,279.34604462646917,-968.2570283415075,0.01
930,143,23.286803884064952,-1633.3220835052364,0.01
931,227,253.61168305813413,-1293.0949671989765,0.01
932,165,232.46149125277458,-594.6589316031759,0.01
933,284,228.85790310338663,-1775.7920496700829,0.01
934,224,260.8590528641989,-1357.1912537837295,0.01
935,127,-4.61623575790901,-1352.5042237366658,0.01
936,76,17.294596430195284,-670.7384178589078,0.01
937,210,274.2264086493469,-623.9011460084198,0.01
938,252,227.50075682376684,-1363.2075013841206,0.01
939,166,253.31750743141885,-739.4456627630656,0.01
940,133,14.427080071309135,-1077.5300008330855,0.01
941,393,240.4970288524648,-1592.4679842634353,0.01
942,353,231.6263286056609,-974.6451402481503,0.01
943,275,225.58682502198957,-1574.0137785002776,0.01
944,176,24.759713763210883,-1309.1431663013723,0.01
945,85,-94.88528950353316,-1132.4983409627264,0.01
946,346,235.83473530281648,-1180.080461767173,0.01
947,221,250.5986204637329,-612.0550943423409,0.01
948,182,240.39226667217488,-565.0851929836379,0.01
949,291,-71.77584228239643,-1619.55086153309,0.01
950,132,4.047749295344175,-871.3410333268322,0.01
951,210,-50.04160865858434,-1478.9600113518197,0.01
952,213,197.23894041620534,-1019.8954682505462,0.01
953,206,297.8463630637515,-624.1356008531627,0.01
954,111,-50.02798886330186,-1007.088991860517,0.01
955,274,242.71294063857005,-1249.2479661855264,0.01
956,92,-46.85187989714014,-1032.7963927654405,0.01
957,214,270.40736953975625,-1011.7356129093926,0.01
958,105,-12.059710135083122,-884.8185742988529,0.01
959,187,235.125510030829,-874.065998323732,0.01
960,164,188.10267184568903,-801.1762021441348,0.01
961,149,25.631436673604583,-949.9364147003216,0.01
962,258,246.28506388400913,-634.3710592917134,0.01
963,430,253.86404201671778,-3065.20274380695,0.01
964,226,255.57652483234102,-719.2846084420479,0.01
965,229,276.54017415645154,-1003.9451750650742,0.01
966,201,-14.473195275452454,-1035.8287712504828,0.01
967,179,232.25045756096924,-585.486660519289,0.01
968,163,181.65764705534357,-821.8852361428985,0.01
969,406,259.24670905540313,-1443.1148812958072,0.01
970,286,281.783748020295,-1248.9023421788643,0.01
971,86,-2.5660448383446948,-739.3311753498293,0.01
972,583,239.36273362261622,-1920.793664905581,0.01
973,457,240.1281952453255,-1378.1382215707167,0.01
974,222,305.6214137567405,-641.407728531852,0.01
975,238,274.88802448143,-1232.3102411564228,0.01
976,294,213.40433141034103,-1262.9663427722048,0.01
977,128,32.27396749731329,-1294.2823273983945,0.01
978,252,277.00707706137507,-1083.9911485704713,0.01
979,265,288.8261339654045,-1011.2904151298505,0.01
980,248,251.34514763814786,-760.4055039365459,0.01
981,461,215.18264779194863,-1526.8904628175396,0.01
982,260,280.86151995047635,-1122.5409781607693,0.01
983,194,247.1017818038574,-830.7882252528456,0.01
984,163,-14.092660715340159,-1622.230318996535,0.01
985,271,232.9440924234995,-1641.833519171264,0.01
986,178,269.43734976966505,-488.02851265724246,0.01
987,202,253.2429986973456,-927.1557381007426,0.01
988,236,251.43065421196005,-554.3000717700336,0.01
989,137,246.33195274273626,-530.8286265028014,0.01
990,76,-30.21251406464455,-827.5144080160156,0.01
991,316,252.00388190371717,-918.5840210966973,0.01
992,303,228.447847593106,-1276.061666392724,0.01
993,227,247.4203356437184,-983.1385332645468,0.01
994,293,221.5477466029293,-1539.8483029282468,0.01
995,265,218.50816388214818,-2282.310113864292,0.01
996,144,30.994379366968076,-842.7984501809245,0.01
997,275,243.34238968321606,-845.193127265107,0.01
998,273,242.43822177856885,-1277.664245187921,0.01
999,276,293.9434600977934,-1344.980658682037,0.01
